"Hitachi Construction Machinery Co., Ltd. (TSE:6305)",TSE:6305,Construction Supplies,Japan,Japan,Japan,Company
Hitachi High-Technologies Corporation (TSE:8036),TSE:8036,Electronics (General),Japan,Japan,Japan,Company
"Hitachi Koki Co., Ltd. (TSE:6581)",TSE:6581,Machinery,Japan,Japan,Japan,Company
Hitachi Kokusai Electric Inc. (TSE:6756),TSE:6756,Telecom. Equipment,Japan,Japan,Japan,Company
Hitachi Ltd. (TSE:6501),TSE:6501,Electronics (General),Japan,Japan,Japan,Company
Hitachi Maxell Ltd. (TSE:6810),TSE:6810,Computers/Peripherals,Japan,Japan,Japan,Company
"Hitachi Metals, Ltd. (TSE:5486)",TSE:5486,Steel,Japan,Japan,Japan,Company
Hitachi Transport System Ltd. (TSE:9086),TSE:9086,Trucking,Japan,Japan,Japan,Company
Hitachi Zosen Corp. (TSE:7004),TSE:7004,Machinery,Japan,Japan,Japan,Company
Hitachi Zosen Fukui Corporation (JASDAQ:6163),JASDAQ:6163,Machinery,Japan,Japan,Japan,Company
HITO-Communications Inc. (TSE:3654),TSE:3654,Business & Consumer Services,Japan,Japan,Japan,Company
"HKS Co., Ltd. (JASDAQ:7219)",JASDAQ:7219,Auto Parts,Japan,Japan,Japan,Company
"HOB Co.,Ltd. (JASDAQ:1382)",JASDAQ:1382,Farming/Agriculture,Japan,Japan,Japan,Company
Hochiki Corporation (TSE:6745),TSE:6745,Electronics (General),Japan,Japan,Japan,Company
"Hoden Seimitsu Kako Kenkyusho Co., Ltd. (JASDAQ:6469)",JASDAQ:6469,Machinery,Japan,Japan,Japan,Company
"Hodogaya Chemical Co., Ltd. (TSE:4112)",TSE:4112,Chemical (Specialty),Japan,Japan,Japan,Company
Hogy Medical Co. Ltd. (TSE:3593),TSE:3593,Healthcare Products,Japan,Japan,Japan,Company
Hohsui Corporation (TSE:1352),TSE:1352,Food Wholesalers,Japan,Japan,Japan,Company
"Hokkai Electrical Construction Company,Incorporated (SPSE:1832)",SPSE:1832,Engineering/Construction,Japan,Japan,Japan,Company
"Hokkaido Chuo Bus Co., Ltd. (SPSE:9085)",SPSE:9085,Trucking,Japan,Japan,Japan,Company
"Hokkaido Coca-Cola Bottling Co., Ltd. (TSE:2573)",TSE:2573,Beverage (Soft),Japan,Japan,Japan,Company
Hokkaido Electric Power Co. Inc. (TSE:9509),TSE:9509,Power,Japan,Japan,Japan,Company
"Hokkaido Gas Co., Ltd. (TSE:9534)",TSE:9534,Power,Japan,Japan,Japan,Company
Hokkan Holdings Limited (TSE:5902),TSE:5902,Packaging & Container,Japan,Japan,Japan,Company
"Hokko Chemical Industry Co., Ltd. (TSE:4992)",TSE:4992,Chemical (Specialty),Japan,Japan,Japan,Company
Hokuetsu Industries Co. Ltd. (TSE:6364),TSE:6364,Machinery,Japan,Japan,Japan,Company
"Hokuetsu Kishu Paper Co., Ltd. (TSE:3865)",TSE:3865,Paper/Forest Products,Japan,Japan,Japan,Company
"Hokuetsu Metal Co., Ltd. (TSE:5446)",TSE:5446,Steel,Japan,Japan,Japan,Company
"Hokuhoku Financial Group, Inc. (TSE:8377)",TSE:8377,Banks (Regional),Japan,Japan,Japan,Company
"Hokuriku Denwa Kouji Co.,Ltd. (TSE:1989)",TSE:1989,Engineering/Construction,Japan,Japan,Japan,Company
Hokuriku Electric Industry Co. Ltd. (TSE:6989),TSE:6989,Electronics (General),Japan,Japan,Japan,Company
Hokuriku Electric Power Company (TSE:9505),TSE:9505,Power,Japan,Japan,Japan,Company
"Hokuriku Electrical Construction Co.,Ltd. (TSE:1930)",TSE:1930,Engineering/Construction,Japan,Japan,Japan,Company
"Hokuriku Gas Co.,Ltd. (TSE:9537)",TSE:9537,Power,Japan,Japan,Japan,Company
"Hokuryo Co.,Ltd (TSE:1384)",TSE:1384,Food Processing,Japan,Japan,Japan,Company
"Hokushin Co., Ltd. (TSE:7897)",TSE:7897,Paper/Forest Products,Japan,Japan,Japan,Company
Hokuto Corporation (TSE:1379),TSE:1379,Farming/Agriculture,Japan,Japan,Japan,Company
Hokuyaku Takeyama Holdings Inc. (SPSE:3055),SPSE:3055,Healthcare Support Services,Japan,Japan,Japan,Company
"Hokuyu Lucky Co.,Ltd. (JASDAQ:2747)",JASDAQ:2747,Retail (Grocery and Food),Japan,Japan,Japan,Company
"Holon Co.,Ltd. (JASDAQ:7748)",JASDAQ:7748,Semiconductor Equip,Japan,Japan,Japan,Company
"Honda Motor Co., Ltd. (TSE:7267)",TSE:7267,Auto & Truck,Japan,Japan,Japan,Company
"Honda Tsushin Kogyo Co., Ltd. (TSE:6826)",TSE:6826,Electronics (General),Japan,Japan,Japan,Company
Honeys Co. Ltd. (TSE:2792),TSE:2792,Retail (Special Lines),Japan,Japan,Japan,Company
"Honshu Chemical Industry Co., Ltd. (TSE:4115)",TSE:4115,Chemical (Basic),Japan,Japan,Japan,Company
Honyaku Center Inc. (JASDAQ:2483),JASDAQ:2483,Business & Consumer Services,Japan,Japan,Japan,Company
Hoosiers Holdings (TSE:3284),TSE:3284,Homebuilding,Japan,Japan,Japan,Company
"HORAI Co., Ltd. (JASDAQ:9679)",JASDAQ:9679,Diversified,Japan,Japan,Japan,Company
"HORIBA, Ltd. (TSE:6856)",TSE:6856,Electronics (General),Japan,Japan,Japan,Company
"Horiifoodservice Co., Ltd. (JASDAQ:3077)",JASDAQ:3077,Restaurant/Dining,Japan,Japan,Japan,Company
"Hoshi Iryo-Sanki Co., Ltd. (JASDAQ:7634)",JASDAQ:7634,Healthcare Products,Japan,Japan,Japan,Company
"Hoshino Resorts REIT,Inc. (TSE:3287)",TSE:3287,R.E.I.T.,Japan,Japan,Japan,Company
"Hoshizaki Electric Co., Ltd. (TSE:6465)",TSE:6465,Machinery,Japan,Japan,Japan,Company
Hosiden Corporation (TSE:6804),TSE:6804,Electronics (General),Japan,Japan,Japan,Company
Hosoda Corporation (JASDAQ:1906),JASDAQ:1906,Real Estate (General/Diversified),Japan,Japan,Japan,Company
Hosokawa Micron Corporation (TSE:6277),TSE:6277,Machinery,Japan,Japan,Japan,Company
"Hosoya Pyro-Engineering Co., Ltd. (JASDAQ:4274)",JASDAQ:4274,Recreation,Japan,Japan,Japan,Company
"Hotel New Grand Co., Ltd. (JASDAQ:9720)",JASDAQ:9720,Hotel/Gaming,Japan,Japan,Japan,Company
"Hotland Co., Ltd. (TSE:3196)",TSE:3196,Restaurant/Dining,Japan,Japan,Japan,Company
"HOTMAN Co., Ltd. (JASDAQ:3190)",JASDAQ:3190,Apparel,Japan,Japan,Japan,Company
"Hottolink, Inc. (TSE:3680)",TSE:3680,Software (Internet),Japan,Japan,Japan,Company
House Foods Group Inc. (TSE:2810),TSE:2810,Food Processing,Japan,Japan,Japan,Company
"House of Rose Co.,Ltd. (TSE:7506)",TSE:7506,Retail (Special Lines),Japan,Japan,Japan,Company
Housecom Corporation (JASDAQ:3275),JASDAQ:3275,Real Estate (Operations & Services),Japan,Japan,Japan,Company
"Housedo Co.,Ltd. (TSE:3457)",TSE:3457,Homebuilding,Japan,Japan,Japan,Company
Housefreedom Co. Ltd. (FKSE:8996),FKSE:8996,Homebuilding,Japan,Japan,Japan,Company
Howa Machinery Ltd. (TSE:6203),TSE:6203,Machinery,Japan,Japan,Japan,Company
Hoya Corp. (TSE:7741),TSE:7741,Healthcare Products,Japan,Japan,Japan,Company
"Hub Co., Ltd. (JASDAQ:3030)",JASDAQ:3030,Restaurant/Dining,Japan,Japan,Japan,Company
"Hulic Co., Ltd. (TSE:3003)",TSE:3003,Real Estate (Operations & Services),Japan,Japan,Japan,Company
"Hulic REIT, Inc. (TSE:3295)",TSE:3295,R.E.I.T.,Japan,Japan,Japan,Company
"Human Holdings Co., Ltd. (JASDAQ:2415)",JASDAQ:2415,Business & Consumer Services,Japan,Japan,Japan,Company
"Human Metabolome Technologies, Inc. (TSE:6090)",TSE:6090,Heathcare Information and Technology,Japan,Japan,Japan,Company
humanweb Inc. (TSE:3224),TSE:3224,Restaurant/Dining,Japan,Japan,Japan,Company
Hurxley Corporation (TSE:7561),TSE:7561,Restaurant/Dining,Japan,Japan,Japan,Company
"Hyoki Kaiun Kaisha, Ltd. (TSE:9362)",TSE:9362,Shipbuilding & Marine,Japan,Japan,Japan,Company
HYPER Inc. (JASDAQ:3054),JASDAQ:3054,Computer Services,Japan,Japan,Japan,Company
"I - K Co., Ltd. (JASDAQ:2722)",JASDAQ:2722,Retail (Special Lines),Japan,Japan,Japan,Company
I-Freek Mobile Inc. (JASDAQ:3845),JASDAQ:3845,Software (System & Application),Japan,Japan,Japan,Company
I-Net Corporation (TSE:9600),TSE:9600,Computer Services,Japan,Japan,Japan,Company
"I-O Data Device, Inc. (TSE:6916)",TSE:6916,Computers/Peripherals,Japan,Japan,Japan,Company
I.A Group Corporation (JASDAQ:7509),JASDAQ:7509,Retail (Automotive),Japan,Japan,Japan,Company
I'LL inc. (JASDAQ:3854),JASDAQ:3854,Software (System & Application),Japan,Japan,Japan,Company
"I'rom Group Co., Ltd. (TSE:2372)",TSE:2372,Healthcare Support Services,Japan,Japan,Japan,Company
"Ibiden Co., Ltd. (TSE:4062)",TSE:4062,Electronics (General),Japan,Japan,Japan,Company
"IBJ Leasing Company, Limited (TSE:8425)",TSE:8425,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan,Company
"IBJ,Inc. (TSE:6071)",TSE:6071,Business & Consumer Services,Japan,Japan,Japan,Company
"Ichibanya Co., Ltd. (TSE:7630)",TSE:7630,Restaurant/Dining,Japan,Japan,Japan,Company
Ichigo Hotel REIT Investment Corporation (TSE:3463),TSE:3463,R.E.I.T.,Japan,Japan,Japan,Company
Ichigo Inc. (TSE:2337),TSE:2337,Investments & Asset Management,Japan,Japan,Japan,Company
Ichigo Office REIT Investment Corporation (TSE:8975),TSE:8975,R.E.I.T.,Japan,Japan,Japan,Company
"Ichikawa Co., Ltd. (TSE:3513)",TSE:3513,Apparel,Japan,Japan,Japan,Company
"Ichiken Co., Ltd. (TSE:1847)",TSE:1847,Engineering/Construction,Japan,Japan,Japan,Company
Ichikoh Industries Ltd. (TSE:7244),TSE:7244,Auto Parts,Japan,Japan,Japan,Company
"Ichikura Co., Ltd. (TSE:6186)",TSE:6186,Retail (Special Lines),Japan,Japan,Japan,Company
"Ichimasa Kamaboko Co., Ltd. (TSE:2904)",TSE:2904,Food Processing,Japan,Japan,Japan,Company
"Ichinen Holdings Co.,Ltd. (TSE:9619)",TSE:9619,Trucking,Japan,Japan,Japan,Company
"Ichirokudo Co., Ltd. (TSE:3366)",TSE:3366,Restaurant/Dining,Japan,Japan,Japan,Company
"Ichishin Holdings Co., Ltd. (JASDAQ:4645)",JASDAQ:4645,Education,Japan,Japan,Japan,Company
"Ichiyoshi Securities Co., Ltd. (TSE:8624)",TSE:8624,Brokerage & Investment Banking,Japan,Japan,Japan,Company
Icom Incorporated (TSE:6820),TSE:6820,Telecom. Equipment,Japan,Japan,Japan,Company
"Idea Consultants, Inc. (TSE:9768)",TSE:9768,Environmental & Waste Services,Japan,Japan,Japan,Company
"IDEA International Co., Ltd. (JASDAQ:3140)",JASDAQ:3140,Retail (Distributors),Japan,Japan,Japan,Company
IDEC Corporation (TSE:6652),TSE:6652,Electrical Equipment,Japan,Japan,Japan,Company
Idemitsu Kosan Co. Ltd. (TSE:5019),TSE:5019,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
IFIS Japan Ltd. (TSE:7833),TSE:7833,Information Services,Japan,Japan,Japan,Company
"Ifuji Sangyo Co.,Ltd. (TSE:2924)",TSE:2924,Food Processing,Japan,Japan,Japan,Company
"IG Port, Inc. (JASDAQ:3791)",JASDAQ:3791,Entertainment,Japan,Japan,Japan,Company
IGNIS LTD. (TSE:3689),TSE:3689,Software (System & Application),Japan,Japan,Japan,Company
"Ihara Chemical Industry Co., Ltd. (TSE:4989)",TSE:4989,Chemical (Diversified),Japan,Japan,Japan,Company
Ihara Science Corporation (JASDAQ:5999),JASDAQ:5999,Machinery,Japan,Japan,Japan,Company
IHI Corporation (TSE:7013),TSE:7013,Machinery,Japan,Japan,Japan,Company
"IID, Inc. (TSE:6038)",TSE:6038,Advertising,Japan,Japan,Japan,Company
"Iida Group Holdings Co., Ltd. (TSE:3291)",TSE:3291,Homebuilding,Japan,Japan,Japan,Company
Iino Kaiun Kaisha Ltd. (TSE:9119),TSE:9119,Shipbuilding & Marine,Japan,Japan,Japan,Company
"IJT Technology Holdings Co., Ltd. (TSE:7315)",TSE:7315,Auto Parts,Japan,Japan,Japan,Company
"Ikegami Tsushinki Co., Ltd. (TSE:6771)",TSE:6771,Electronics (General),Japan,Japan,Japan,Company
IKK Inc. (TSE:2198),TSE:2198,Business & Consumer Services,Japan,Japan,Japan,Company
"ikuyo Co.,Ltd. (TSE:7273)",TSE:7273,Auto Parts,Japan,Japan,Japan,Company
Ikyu Corporation (TSE:2450),TSE:2450,Retail (Online),Japan,Japan,Japan,Company
Image Information Inc. (JASDAQ:3803),JASDAQ:3803,Computer Services,Japan,Japan,Japan,Company
"ImageONE Co., Ltd. (JASDAQ:2667)",JASDAQ:2667,Software (Internet),Japan,Japan,Japan,Company
Imagica Robot Holdings Inc. (TSE:6879),TSE:6879,Software (System & Application),Japan,Japan,Japan,Company
"Imagineer Co.,Ltd. (JASDAQ:4644)",JASDAQ:4644,Software (System & Application),Japan,Japan,Japan,Company
"Imasen Electric Industrial Co., Ltd. (TSE:7266)",TSE:7266,Auto Parts,Japan,Japan,Japan,Company
"Immuno-Biological Laboratories Co., Ltd. (JASDAQ:4570)",JASDAQ:4570,Heathcare Information and Technology,Japan,Japan,Japan,Company
"Imperial Hotel, Ltd. (TSE:9708)",TSE:9708,Hotel/Gaming,Japan,Japan,Japan,Company
"Impress Holdings, Inc. (TSE:9479)",TSE:9479,Publshing & Newspapers,Japan,Japan,Japan,Company
"Imura Envelope Co., Inc. (TSE:3955)",TSE:3955,Office Equipment & Services,Japan,Japan,Japan,Company
"Imuraya Group Co., Ltd. (TSE:2209)",TSE:2209,Food Processing,Japan,Japan,Japan,Company
IMV Corporation (JASDAQ:7760),JASDAQ:7760,Electronics (General),Japan,Japan,Japan,Company
Ina Research Inc. (JASDAQ:2176),JASDAQ:2176,Heathcare Information and Technology,Japan,Japan,Japan,Company
"Inaba Denki Sangyo Co., Ltd. (TSE:9934)",TSE:9934,Retail (Distributors),Japan,Japan,Japan,Company
"Inaba Seisakusho Co., Ltd. (TSE:3421)",TSE:3421,Office Equipment & Services,Japan,Japan,Japan,Company
Inabata & Co. Ltd. (TSE:8098),TSE:8098,Retail (Distributors),Japan,Japan,Japan,Company
"Inageya Co., Ltd. (TSE:8182)",TSE:8182,Retail (Grocery and Food),Japan,Japan,Japan,Company
INES Corporation (TSE:9742),TSE:9742,Computer Services,Japan,Japan,Japan,Company
Infocom Corporation (JASDAQ:4348),JASDAQ:4348,Computer Services,Japan,Japan,Japan,Company
Infomart Corporation (TSE:2492),TSE:2492,Software (Internet),Japan,Japan,Japan,Company
"Information Creative Co., Ltd. (JASDAQ:4769)",JASDAQ:4769,Software (System & Application),Japan,Japan,Japan,Company
"Information Development Co., Ltd. (TSE:4709)",TSE:4709,Computer Services,Japan,Japan,Japan,Company
"Information Planning CO., LTD. (TSE:3712)",TSE:3712,Computer Services,Japan,Japan,Japan,Company
"Information Services International-Dentsu, Ltd. (TSE:4812)",TSE:4812,Computer Services,Japan,Japan,Japan,Company
Infoteria Corporation (TSE:3853),TSE:3853,Software (System & Application),Japan,Japan,Japan,Company
Innotech Corporation (TSE:9880),TSE:9880,Computer Services,Japan,Japan,Japan,Company
Inpex Corporation (TSE:1605),TSE:1605,Oil/Gas (Production and Exploration),Japan,Japan,Japan,Company
Insight Inc. (SPSE:2172),SPSE:2172,Publshing & Newspapers,Japan,Japan,Japan,Company
inspec Inc. (TSE:6656),TSE:6656,Semiconductor Equip,Japan,Japan,Japan,Company
Intage Holdings Inc. (TSE:4326),TSE:4326,Advertising,Japan,Japan,Japan,Company
"Intea Holdings,Inc. (TSE:3734)",TSE:3734,Software (Internet),Japan,Japan,Japan,Company
"Intellex Co., Ltd. (TSE:8940)",TSE:8940,Real Estate (General/Diversified),Japan,Japan,Japan,Company
Intelligent Wave Inc. (JASDAQ:4847),JASDAQ:4847,Software (System & Application),Japan,Japan,Japan,Company
Inter Action Corporation (TSE:7725),TSE:7725,Semiconductor Equip,Japan,Japan,Japan,Company
"Interlife Holdings Co., Ltd. (JASDAQ:1418)",JASDAQ:1418,Business & Consumer Services,Japan,Japan,Japan,Company
"International Conglomerate Of Distribution For Automobile Holdings Co., Ltd. (TSE:3184)",TSE:3184,Retail (Automotive),Japan,Japan,Japan,Company
"Internetworking & Broadband Consulting Co.,Ltd. (TSE:3920)",TSE:3920,Computer Services,Japan,Japan,Japan,Company
"Interspace Co.,Ltd. (TSE:2122)",TSE:2122,Advertising,Japan,Japan,Japan,Company
"INTERTRADE Co.,Ltd. (TSE:3747)",TSE:3747,Software (System & Application),Japan,Japan,Japan,Company
"Interworks, Inc. (TSE:6032)",TSE:6032,Business & Consumer Services,Japan,Japan,Japan,Company
"Intrance Co., Ltd. (TSE:3237)",TSE:3237,Real Estate (Development),Japan,Japan,Japan,Company
"Inui Global Logistics Co., Ltd. (TSE:9308)",TSE:9308,Business & Consumer Services,Japan,Japan,Japan,Company
Invast Securities Company Limited (JASDAQ:8709),JASDAQ:8709,Brokerage & Investment Banking,Japan,Japan,Japan,Company
"Invesco Office J-REIT, Inc. (TSE:3298)",TSE:3298,R.E.I.T.,Japan,Japan,Japan,Company
"Investors Cloud Co., Ltd. (TSE:1435)",TSE:1435,Real Estate (Operations & Services),Japan,Japan,Japan,Company
"IPS Co., Ltd. (JASDAQ:4335)",JASDAQ:4335,Computer Services,Japan,Japan,Japan,Company
"IR Japan Holdings, Ltd. (JASDAQ:6035)",JASDAQ:6035,Business & Consumer Services,Japan,Japan,Japan,Company
"IREP Co., Ltd. (TSE:2132)",TSE:2132,Advertising,Japan,Japan,Japan,Company
"iRidge, Inc. (TSE:3917)",TSE:3917,Software (System & Application),Japan,Japan,Japan,Company
Iriso Electronics Co. Ltd. (JASDAQ:6908),JASDAQ:6908,Electronics (General),Japan,Japan,Japan,Company
"Isamu Paint Co., Ltd. (TSE:4624)",TSE:4624,Chemical (Specialty),Japan,Japan,Japan,Company
ISB Corporation (TSE:9702),TSE:9702,Software (System & Application),Japan,Japan,Japan,Company
ISE Chemicals Corporation (TSE:4107),TSE:4107,Chemical (Basic),Japan,Japan,Japan,Company
Iseki & Co. Ltd. (TSE:6310),TSE:6310,Farming/Agriculture,Japan,Japan,Japan,Company
Isetan Mitsukoshi Holdings Ltd. (TSE:3099),TSE:3099,Retail (General),Japan,Japan,Japan,Company
"Isewan Terminal Service Co.,Ltd. (NSE:9359)",NSE:9359,Shipbuilding & Marine,Japan,Japan,Japan,Company
"Ishigaki Foods Co.,Ltd. (JASDAQ:2901)",JASDAQ:2901,Food Processing,Japan,Japan,Japan,Company
"Ishihara Chemical Co., Ltd. (TSE:4462)",TSE:4462,Chemical (Specialty),Japan,Japan,Japan,Company
"Ishihara Sangyo Kaisha, Ltd. (TSE:4028)",TSE:4028,Chemical (Diversified),Japan,Japan,Japan,Company
Ishii Food Co. Ltd. (TSE:2894),TSE:2894,Food Processing,Japan,Japan,Japan,Company
"Ishii Hyoki Co., Ltd. (TSE:6336)",TSE:6336,Semiconductor Equip,Japan,Japan,Japan,Company
"Ishii Iron Works Co., Ltd. (TSE:6362)",TSE:6362,Machinery,Japan,Japan,Japan,Company
Ishii Tool & Engineering Corporation (JASDAQ:6314),JASDAQ:6314,Semiconductor Equip,Japan,Japan,Japan,Company
"Ishikawa Seisakusho, Ltd. (TSE:6208)",TSE:6208,Machinery,Japan,Japan,Japan,Company
"Ishizuka Glass Co., Ltd. (TSE:5204)",TSE:5204,Packaging & Container,Japan,Japan,Japan,Company
"Isolite Insulating Products Co., Ltd. (TSE:5358)",TSE:5358,Building Materials,Japan,Japan,Japan,Company
"istyle, Inc. (TSE:3660)",TSE:3660,Software (Internet),Japan,Japan,Japan,Company
Isuzu Motors Ltd. (TSE:7202),TSE:7202,Auto & Truck,Japan,Japan,Japan,Company
IT Holdings Corporation (TSE:3626),TSE:3626,Computer Services,Japan,Japan,Japan,Company
"ITbook Co., LTD. (TSE:3742)",TSE:3742,Computer Services,Japan,Japan,Japan,Company
Itec Corporation (JASDAQ:9964),JASDAQ:9964,Steel,Japan,Japan,Japan,Company
Itfor Inc. (TSE:4743),TSE:4743,Computer Services,Japan,Japan,Japan,Company
ITmedia Inc. (TSE:2148),TSE:2148,Computer Services,Japan,Japan,Japan,Company
"Ito En, Ltd. (TSE:2593)",TSE:2593,Beverage (Soft),Japan,Japan,Japan,Company
"Ito Yogyo Co., Ltd (TSE:5287)",TSE:5287,Building Materials,Japan,Japan,Japan,Company
ITOCHU Corporation (TSE:8001),TSE:8001,Retail (Distributors),Japan,Japan,Japan,Company
Itochu Enex Co. Ltd. (TSE:8133),TSE:8133,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
ITOCHU Techno-Solutions Corporation (TSE:4739),TSE:4739,Computer Services,Japan,Japan,Japan,Company
"ITOCHU-SHOKUHIN Co., Ltd. (TSE:2692)",TSE:2692,Food Wholesalers,Japan,Japan,Japan,Company
Itoham Foods Inc. (TSE:2284),TSE:2284,Food Processing,Japan,Japan,Japan,Company
Itoki Corporation (TSE:7972),TSE:7972,Office Equipment & Services,Japan,Japan,Japan,Company
Itokuro Inc. (TSE:6049),TSE:6049,Software (Internet),Japan,Japan,Japan,Company
Ivy Cosmetics Corporation (JASDAQ:4918),JASDAQ:4918,Household Products,Japan,Japan,Japan,Company
Iwabuchi Corporation (JASDAQ:5983),JASDAQ:5983,Electrical Equipment,Japan,Japan,Japan,Company
"IwaiCosmo Holdings, Inc. (TSE:8707)",TSE:8707,Brokerage & Investment Banking,Japan,Japan,Japan,Company
"Iwaki & Co., Ltd. (TSE:8095)",TSE:8095,Healthcare Support Services,Japan,Japan,Japan,Company
Iwasaki Electric Co. Ltd. (TSE:6924),TSE:6924,Electrical Equipment,Japan,Japan,Japan,Company
Iwatani Corporation (TSE:8088),TSE:8088,Retail (Distributors),Japan,Japan,Japan,Company
"Iwatsu Electric Co., Ltd. (TSE:6704)",TSE:6704,Telecom. Equipment,Japan,Japan,Japan,Company
"Iwatsuka Confectionery Co., Ltd. (JASDAQ:2221)",JASDAQ:2221,Food Processing,Japan,Japan,Japan,Company
IX Knowledge Inc. (JASDAQ:9753),JASDAQ:9753,Computer Services,Japan,Japan,Japan,Company
"Izu Shaboten Resort Co., Ltd. (JASDAQ:6819)",JASDAQ:6819,Entertainment,Japan,Japan,Japan,Company
"IZUMI Co.,Ltd. (TSE:8273)",TSE:8273,Retail (General),Japan,Japan,Japan,Company
"Izutsuya Co., Ltd. (TSE:8260)",TSE:8260,Retail (General),Japan,Japan,Japan,Company
"J Escom Holdings,Inc. (JASDAQ:3779)",JASDAQ:3779,Education,Japan,Japan,Japan,Company
"J Trust Co., Ltd. (TSE:8508)",TSE:8508,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan,Company
"J-COM Holdings Co.,Ltd. (TSE:2462)",TSE:2462,Business & Consumer Services,Japan,Japan,Japan,Company
j-Group Holdings Corp. (TSE:3063),TSE:3063,Restaurant/Dining,Japan,Japan,Japan,Company
J-Holdings Corp. (JASDAQ:2721),JASDAQ:2721,Homebuilding,Japan,Japan,Japan,Company
"J-Oil Mills, Inc. (TSE:2613)",TSE:2613,Food Processing,Japan,Japan,Japan,Company
J-Stream Inc. (TSE:4308),TSE:4308,Software (Internet),Japan,Japan,Japan,Company
"J. Front Retailing Co., Ltd. (TSE:3086)",TSE:3086,Retail (General),Japan,Japan,Japan,Company
"JAC Recruitment Co.,Ltd. (TSE:2124)",TSE:2124,Business & Consumer Services,Japan,Japan,Japan,Company
JACCS Co. Ltd. (TSE:8584),TSE:8584,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan,Company
"JAFCO Co., Ltd. (TSE:8595)",TSE:8595,Investments & Asset Management,Japan,Japan,Japan,Company
JALCO Holdings Inc. (JASDAQ:6625),JASDAQ:6625,Electronics (General),Japan,Japan,Japan,Company
JALUX Inc. (TSE:2729),TSE:2729,Retail (Distributors),Japan,Japan,Japan,Company
Jamco Corp. (TSE:7408),TSE:7408,Aerospace/Defense,Japan,Japan,Japan,Company
Janis Ltd. (NSE:5342),NSE:5342,Building Materials,Japan,Japan,Japan,Company
"Janome Sewing Machine Co., Ltd. (TSE:6445)",TSE:6445,Furn/Home Furnishings,Japan,Japan,Japan,Company
"Japan Airlines Co., Ltd. (TSE:9201)",TSE:9201,Air Transport,Japan,Japan,Japan,Company
"Japan Airport Terminal Co., Ltd. (TSE:9706)",TSE:9706,Air Transport,Japan,Japan,Japan,Company
"Japan Animal Referral Medical Center Co., Ltd. (TSE:6039)",TSE:6039,Hospitals/Healthcare Facilities,Japan,Japan,Japan,Company
Japan Asia Group Limited (TSE:3751),TSE:3751,Information Services,Japan,Japan,Japan,Company
Japan Asia Investment Co. Ltd. (TSE:8518),TSE:8518,Investments & Asset Management,Japan,Japan,Japan,Company
"Japan Asset Marketing Co., Ltd. (TSE:8922)",TSE:8922,Real Estate (Operations & Services),Japan,Japan,Japan,Company
"Japan Aviation Electronics Industry, Limited (TSE:6807)",TSE:6807,Electronics (General),Japan,Japan,Japan,Company
"Japan Best Rescue System Co.,Ltd. (TSE:2453)",TSE:2453,Business & Consumer Services,Japan,Japan,Japan,Company
Japan Cash Machine Co. Ltd. (TSE:6418),TSE:6418,Electronics (General),Japan,Japan,Japan,Company
